Airline,SourceAirport,DestinationAirport,SourceAirport_City,SourceAirport_Country,SourceAirport_Latitude,SourceAirport_Longitude,SourceAirport_Altitude,DestinationAirport_City,DestinationAirport_Country,DestinationAirport_Latitude,DestinationAirport_Longitude,DestinationAirport_Altitude,Distance,FlyTime,Price
Pegasus Airlines,Sabiha Gökçen International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.898601532,29.3092002869,312,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1998.5413333328268,2.982660041407238,969.2706666664134
Turkish Airlines,Sabiha Gökçen International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.898601532,29.3092002869,312,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1998.5413333328268,2.982660041407238,969.2706666664134
Turkish Airlines,Atatürk International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.976898,28.8146,163,Tehran,Iran,35.416099548339844,51.15219879150391,3305,2040.9788105605924,3.035377404423096,990.4894052802962
Emirates,Dubai International Airport,Imam Khomeini International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1199.863567129553,1.9905137479870225,569.9317835647765
Etihad Airways,Abu Dhabi International Airport,Imam Khomeini International Airport,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1266.6814529891146,2.073517332905732,603.3407264945573
Air Arabia,Sharjah International Airport,Imam Khomeini International Airport,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1196.9021466325523,1.9868349647609345,568.4510733162762
Qatar Airways,Hamad International Airport,Imam Khomeini International Airport,Doha,Qatar,25.273056,51.608056,13,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1128.6985039169485,1.9021099427539734,534.3492519584743
Iran Air,Dubai International Airport,Imam Khomeini International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1199.863567129553,1.9905137479870225,569.9317835647765
Iran Air,Atatürk International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.976898,28.8146,163,Tehran,Iran,35.416099548339844,51.15219879150391,3305,2040.9788105605924,3.035377404423096,990.4894052802962
Iran Air,Esenboğa International Airport,Imam Khomeini International Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1676.121317120518,2.582138282137289,808.060658560259
Atlasjet,Atatürk International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.976898,28.8146,163,Tehran,Iran,35.416099548339844,51.15219879150391,3305,2040.9788105605924,3.035377404423096,990.4894052802962
Iran Aseman Airlines,Dubai International Airport,Imam Khomeini International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1199.863567129553,1.9905137479870225,569.9317835647765
Iran Aseman Airlines,Atatürk International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.976898,28.8146,163,Tehran,Iran,35.416099548339844,51.15219879150391,3305,2040.9788105605924,3.035377404423096,990.4894052802962
Mahan Air,Dubai International Airport,Imam Khomeini International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1199.863567129553,1.9905137479870225,569.9317835647765
Mahan Air,Atatürk International Airport,Imam Khomeini International Airport,Istanbul,Turkey,40.976898,28.8146,163,Tehran,Iran,35.416099548339844,51.15219879150391,3305,2040.9788105605924,3.035377404423096,990.4894052802962
Mahan Air,Esenboğa International Airport,Imam Khomeini International Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Tehran,Iran,35.416099548339844,51.15219879150391,3305,1676.121317120518,2.582138282137289,808.060658560259
Pegasus Airlines,Adnan Menderes International Airport,Atatürk International Airport,Izmir,Turkey,38.2924003601,27.156999588,412,Istanbul,Turkey,40.976898,28.8146,163,330.5162311808217,0.9105791691687226,135.25811559041085
Turkish Airlines,Chicago O'Hare International Airport,Atatürk International Airport,Chicago,United States,41.9786,-87.9048,672,Istanbul,Turkey,40.976898,28.8146,163,8813.934347917042,11.44898676759881,4376.967173958521
Turkish Airlines,Los Angeles International Airport,Atatürk International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,Istanbul,Turkey,40.976898,28.8146,163,11034.235274954479,14.207124565160843,5487.117637477239
Turkish Airlines,Dubai International Airport,Atatürk International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Istanbul,Turkey,40.976898,28.8146,163,3008.3631780961928,4.237097115647444,1474.1815890480964
Turkish Airlines,John F Kennedy International Airport,Atatürk International Airport,New York,United States,40.63980103,-73.77890015,13,Istanbul,Turkey,40.976898,28.8146,163,8051.744239939527,10.502166757688853,3995.8721199697634
Turkish Airlines,Antalya International Airport,Atatürk International Airport,Antalya,Turkey,36.898701,30.800501,177,Istanbul,Turkey,40.976898,28.8146,163,484.8747149242695,1.1023288384152417,212.43735746213474
Turkish Airlines,Imam Khomeini International Airport,Atatürk International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Istanbul,Turkey,40.976898,28.8146,163,2040.9788105605924,3.035377404423096,990.4894052802962
Turkish Airlines,Adana Airport,Atatürk International Airport,Adana,Turkey,36.9822006226,35.2803993225,65,Istanbul,Turkey,40.976898,28.8146,163,713.5609485190352,1.3864111161727144,326.7804742595176
Turkish Airlines,Adnan Menderes International Airport,Atatürk International Airport,Izmir,Turkey,38.2924003601,27.156999588,412,Istanbul,Turkey,40.976898,28.8146,163,330.5162311808217,0.9105791691687226,135.25811559041085
Turkish Airlines,Milas Bodrum International Airport,Atatürk International Airport,Bodrum,Turkey,37.25059890749999,27.6643009186,21,Istanbul,Turkey,40.976898,28.8146,163,426.052658564099,1.0292579609491912,183.0263292820495
Turkish Airlines,Diyarbakir Airport,Atatürk International Airport,Diyabakir,Turkey,37.893901825,40.2010002136,2251,Istanbul,Turkey,40.976898,28.8146,163,1035.2669017167434,1.7860458406419173,487.6334508583717
Turkish Airlines,Dalaman International Airport,Atatürk International Airport,Dalaman,Turkey,36.7131004333,28.7924995422,20,Istanbul,Turkey,40.976898,28.8146,163,474.116515733903,1.088964615818513,207.0582578669515
Turkish Airlines,Erzurum International Airport,Atatürk International Airport,Erzurum,Turkey,39.9565010071,41.17020034789999,5763,Istanbul,Turkey,40.976898,28.8146,163,1050.47148473393,1.8049335214086089,495.23574236696504
Turkish Airlines,Elazığ Airport,Atatürk International Airport,Elazig,Turkey,38.6068992615,39.2914009094,2927,Istanbul,Turkey,40.976898,28.8146,163,932.4374713516363,1.6583074178281196,436.21873567581815
Turkish Airlines,Şanlıurfa GAP Airport,Atatürk International Airport,Sanliurfa,Turkey,37.445663,38.895592,2708,Istanbul,Turkey,40.976898,28.8146,163,952.3878746934328,1.6830905275694816,446.1939373467164
Turkish Airlines,Gaziantep International Airport,Atatürk International Airport,Gaziantep,Turkey,36.9472007751,37.4786987305,2315,Istanbul,Turkey,40.976898,28.8146,163,872.2555364415113,1.5835472502379022,406.1277682207556
Turkish Airlines,Malatya Tulga Airport,Atatürk International Airport,Malatya,Turkey,38.353699,38.253899,3016,Istanbul,Turkey,40.976898,28.8146,163,858.4543073668066,1.5664028662941696,399.2271536834033
Turkish Airlines,Trabzon International Airport,Atatürk International Airport,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,Istanbul,Turkey,40.976898,28.8146,163,920.6198404241364,1.6436271309616601,430.3099202120682
Turkish Airlines,Abu Dhabi International Airport,Atatürk International Airport,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,Istanbul,Turkey,40.976898,28.8146,163,3017.8383505366655,4.248867516194616,1478.9191752683328
Turkish Airlines,Hamad International Airport,Atatürk International Airport,Doha,Qatar,25.273056,51.608056,13,Istanbul,Turkey,40.976898,28.8146,163,2733.5143497506883,3.895669999690296,1336.7571748753442
Turkish Airlines,Lester B. Pearson International Airport,Atatürk International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Istanbul,Turkey,40.976898,28.8146,163,8198.837510102026,10.684891316896927,4069.4187550510132
Turkish Airlines,Washington Dulles International Airport,Atatürk International Airport,Washington,United States,38.94449997,-77.45580292,312,Istanbul,Turkey,40.976898,28.8146,163,8413.018879422594,10.950955129717508,4176.509439711297
Turkish Airlines,George Bush Intercontinental Houston Airport,Atatürk International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Istanbul,Turkey,40.976898,28.8146,163,10258.78345528126,13.24383037923138,5099.39172764063
Turkish Airlines,Esfahan Shahid Beheshti International Airport,Atatürk International Airport,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,Istanbul,Turkey,40.976898,28.8146,163,2236.1578373031134,3.2778358227367868,1088.0789186515567
Turkish Airlines,Shahid Ashrafi Esfahani Airport,Atatürk International Airport,Bakhtaran,Iran,34.3459014893,47.1581001282,4307,Istanbul,Turkey,40.976898,28.8146,163,1770.435975658081,2.699299348643579,855.2179878290405
Turkish Airlines,Mashhad International Airport,Atatürk International Airport,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,Istanbul,Turkey,40.976898,28.8146,163,2715.2787996007464,3.8730171423611757,1327.6393998003732
Turkish Airlines,Shiraz Shahid Dastghaib International Airport,Atatürk International Airport,Shiraz,Iran,29.53919982910156,52.58980178833008,4920,Istanbul,Turkey,40.976898,28.8146,163,2493.247412561752,3.5972017547350954,1216.623706280876
Turkish Airlines,Tabriz International Airport,Atatürk International Airport,Tabriz,Iran,38.1338996887207,46.23500061035156,4459,Istanbul,Turkey,40.976898,28.8146,163,1523.8305021629171,2.3929571455439964,731.9152510814586
Turkish Airlines,Esenboğa International Airport,Atatürk International Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Istanbul,Turkey,40.976898,28.8146,163,365.54908036121094,0.954098236473554,152.77454018060547
Turkish Airlines,Kayseri Erkilet Airport,Atatürk International Airport,Kayseri,Turkey,38.770401001,35.4953994751,3463,Istanbul,Turkey,40.976898,28.8146,163,620.4536257141366,1.270749845607623,280.2268128570683
Turkish Airlines,Batman Airport,Atatürk International Airport,Batman,Turkey,37.9290008545,41.1166000366,1822,Istanbul,Turkey,40.976898,28.8146,163,1108.1337345576055,1.8765636454131747,524.0668672788028
Turkish Airlines,Çardak Airport,Atatürk International Airport,Denizli,Turkey,37.7855987549,29.7012996674,2795,Istanbul,Turkey,40.976898,28.8146,163,362.94112136252767,0.9508585358540717,151.47056068126383
Turkish Airlines,Erzincan Airport,Atatürk International Airport,Erzincan,Turkey,39.7102012634,39.5270004272,3783,Istanbul,Turkey,40.976898,28.8146,163,918.1321081997265,1.6405367803723312,429.06605409986327
Turkish Airlines,Hatay Airport,Atatürk International Airport,Hatay,Turkey,36.36277771,36.282222747800006,269,Istanbul,Turkey,40.976898,28.8146,163,826.2267171088308,1.5263685926817774,383.1133585544154
Turkish Airlines,Kahramanmaraş Airport,Atatürk International Airport,Kahramanmaras,Turkey,37.5388259888,36.9535217285,1723,Istanbul,Turkey,40.976898,28.8146,163,797.7656840466847,1.4910132721076828,368.88284202334233
Turkish Airlines,Konya Airport,Atatürk International Airport,Konya,Turkey,37.979,32.561901,3392,Istanbul,Turkey,40.976898,28.8146,163,463.1175167144238,1.0753012629992842,201.5587583572119
Turkish Airlines,Mardin Airport,Atatürk International Airport,Mardin,Turkey,37.2233009338,40.6316986084,1729,Istanbul,Turkey,40.976898,28.8146,163,1100.6665623291174,1.8672876550672266,520.3332811645587
Turkish Airlines,Muş Airport,Atatürk International Airport,Mus,Turkey,38.74779891967773,41.66120147705078,4157,Istanbul,Turkey,40.976898,28.8146,163,1123.0144834813566,1.8950490478029274,531.5072417406783
Turkish Airlines,Amasya Merzifon Airport,Atatürk International Airport,Merzifon,Turkey,40.829399,35.521999,1758,Istanbul,Turkey,40.976898,28.8146,163,563.8103974061252,1.2003855868399071,251.90519870306258
Turkish Airlines,Nevşehir Kapadokya Airport,Atatürk International Airport,Nevsehir,Turkey,38.7719,34.5345,3100,Istanbul,Turkey,40.976898,28.8146,163,546.0786700823834,1.1783585963756316,243.0393350411917
Turkish Airlines,Van Ferit Melen Airport,Atatürk International Airport,Van,Turkey,38.46820068359375,43.332298278808594,5480,Istanbul,Turkey,40.976898,28.8146,163,1270.956015324682,2.078827348229419,605.478007662341
Turkish Airlines,Sivas Nuri Demirağ Airport,Atatürk International Airport,Sivas,Turkey,39.813801,36.9035,5239,Istanbul,Turkey,40.976898,28.8146,163,696.8391435974669,1.3656386876987168,318.41957179873344
Turkish Airlines,Adıyaman Airport,Atatürk International Airport,Adiyaman,Turkey,37.7313995361,38.4688987732,2216,Istanbul,Turkey,40.976898,28.8146,163,904.4663173251762,1.6235606426399705,422.2331586625881
Turkish Airlines,Ağrı Airport,Atatürk International Airport,Agri,Turkey,39.654541015625,43.025978088378906,5462,Istanbul,Turkey,40.976898,28.8146,163,1212.4804165733765,2.0061868528861817,576.2402082866882
Turkish Airlines,Bingöl Çeltiksuyu Airport,Atatürk International Airport,Bingol,Turkey,38.8592605591,40.5959625244,3506,Istanbul,Turkey,40.976898,28.8146,163,1031.0819498409692,1.780847142659589,485.5409749204846
Turkish Airlines,Iğdır Airport,Atatürk International Airport,Igdir,Turkey,39.9766273499,43.8766479492,3101,Istanbul,Turkey,40.976898,28.8146,163,1277.2357533835561,2.086628265072741,608.6178766917781
Turkish Airlines,Süleyman Demirel International Airport,Atatürk International Airport,Isparta,Turkey,37.8554000854,30.3684005737,2835,Istanbul,Turkey,40.976898,28.8146,163,371.85659925600635,0.9619336636720576,155.92829962800317
Turkish Airlines,Kastamonu Airport,Atatürk International Airport,Kastamonu,Turkey,41.31420135498047,33.795799255371094,3520,Istanbul,Turkey,40.976898,28.8146,163,418.72147966515945,1.020150906416347,179.36073983257972
Turkish Airlines,Kars Airport,Atatürk International Airport,Kars,Turkey,40.562198638916016,43.1150016784668,5889,Istanbul,Turkey,40.976898,28.8146,163,1203.8119176724629,1.9954185312701402,571.9059588362314
Turkish Airlines,Zafer Airport,Atatürk International Airport,Kutahya,Turkey,39.113079,30.128111,3327,Istanbul,Turkey,40.976898,28.8146,163,235.4772691613109,0.7925183467842372,87.73863458065544
Emirates,Dubai International Airport,Atatürk International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Istanbul,Turkey,40.976898,28.8146,163,3008.3631780961928,4.237097115647444,1474.1815890480964
Etihad Airways,Abu Dhabi International Airport,Atatürk International Airport,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,Istanbul,Turkey,40.976898,28.8146,163,3017.8383505366655,4.248867516194616,1478.9191752683328
Qatar Airways,Hamad International Airport,Atatürk International Airport,Doha,Qatar,25.273056,51.608056,13,Istanbul,Turkey,40.976898,28.8146,163,2733.5143497506883,3.895669999690296,1336.7571748753442
Ariana Afghan Airlines,Esenboğa International Airport,Atatürk International Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Istanbul,Turkey,40.976898,28.8146,163,365.54908036121094,0.954098236473554,152.77454018060547
Iran Air,Imam Khomeini International Airport,Atatürk International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Istanbul,Turkey,40.976898,28.8146,163,2040.9788105605924,3.035377404423096,990.4894052802962
Onur Air,Antalya International Airport,Atatürk International Airport,Antalya,Turkey,36.898701,30.800501,177,Istanbul,Turkey,40.976898,28.8146,163,484.8747149242695,1.1023288384152417,212.43735746213474
Onur Air,Adana Airport,Atatürk International Airport,Adana,Turkey,36.9822006226,35.2803993225,65,Istanbul,Turkey,40.976898,28.8146,163,713.5609485190352,1.3864111161727144,326.7804742595176
Onur Air,Adnan Menderes International Airport,Atatürk International Airport,Izmir,Turkey,38.2924003601,27.156999588,412,Istanbul,Turkey,40.976898,28.8146,163,330.5162311808217,0.9105791691687226,135.25811559041085
Onur Air,Milas Bodrum International Airport,Atatürk International Airport,Bodrum,Turkey,37.25059890749999,27.6643009186,21,Istanbul,Turkey,40.976898,28.8146,163,426.052658564099,1.0292579609491912,183.0263292820495
Onur Air,Diyarbakir Airport,Atatürk International Airport,Diyabakir,Turkey,37.893901825,40.2010002136,2251,Istanbul,Turkey,40.976898,28.8146,163,1035.2669017167434,1.7860458406419173,487.6334508583717
Onur Air,Dalaman International Airport,Atatürk International Airport,Dalaman,Turkey,36.7131004333,28.7924995422,20,Istanbul,Turkey,40.976898,28.8146,163,474.116515733903,1.088964615818513,207.0582578669515
Onur Air,Erzurum International Airport,Atatürk International Airport,Erzurum,Turkey,39.9565010071,41.17020034789999,5763,Istanbul,Turkey,40.976898,28.8146,163,1050.47148473393,1.8049335214086089,495.23574236696504
Onur Air,Elazığ Airport,Atatürk International Airport,Elazig,Turkey,38.6068992615,39.2914009094,2927,Istanbul,Turkey,40.976898,28.8146,163,932.4374713516363,1.6583074178281196,436.21873567581815
Onur Air,Şanlıurfa GAP Airport,Atatürk International Airport,Sanliurfa,Turkey,37.445663,38.895592,2708,Istanbul,Turkey,40.976898,28.8146,163,952.3878746934328,1.6830905275694816,446.1939373467164
Onur Air,Gazipaşa Airport,Atatürk International Airport,Alanya,Turkey,36.299217,32.300598,86,Istanbul,Turkey,40.976898,28.8146,163,601.7089986251838,1.2474645945654457,270.8544993125919
Onur Air,Gaziantep International Airport,Atatürk International Airport,Gaziantep,Turkey,36.9472007751,37.4786987305,2315,Istanbul,Turkey,40.976898,28.8146,163,872.2555364415113,1.5835472502379022,406.1277682207556
Onur Air,Malatya Tulga Airport,Atatürk International Airport,Malatya,Turkey,38.353699,38.253899,3016,Istanbul,Turkey,40.976898,28.8146,163,858.4543073668066,1.5664028662941696,399.2271536834033
Onur Air,Trabzon International Airport,Atatürk International Airport,Trabzon,Turkey,40.99509811401367,39.78969955444336,104,Istanbul,Turkey,40.976898,28.8146,163,920.6198404241364,1.6436271309616601,430.3099202120682
Atlasjet,Antalya International Airport,Atatürk International Airport,Antalya,Turkey,36.898701,30.800501,177,Istanbul,Turkey,40.976898,28.8146,163,484.8747149242695,1.1023288384152417,212.43735746213474
Atlasjet,Imam Khomeini International Airport,Atatürk International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Istanbul,Turkey,40.976898,28.8146,163,2040.9788105605924,3.035377404423096,990.4894052802962
Atlasjet,Adana Airport,Atatürk International Airport,Adana,Turkey,36.9822006226,35.2803993225,65,Istanbul,Turkey,40.976898,28.8146,163,713.5609485190352,1.3864111161727144,326.7804742595176
Atlasjet,Adnan Menderes International Airport,Atatürk International Airport,Izmir,Turkey,38.2924003601,27.156999588,412,Istanbul,Turkey,40.976898,28.8146,163,330.5162311808217,0.9105791691687226,135.25811559041085
Atlasjet,Milas Bodrum International Airport,Atatürk International Airport,Bodrum,Turkey,37.25059890749999,27.6643009186,21,Istanbul,Turkey,40.976898,28.8146,163,426.052658564099,1.0292579609491912,183.0263292820495
Atlasjet,Gaziantep International Airport,Atatürk International Airport,Gaziantep,Turkey,36.9472007751,37.4786987305,2315,Istanbul,Turkey,40.976898,28.8146,163,872.2555364415113,1.5835472502379022,406.1277682207556
Air Canada,Lester B. Pearson International Airport,Atatürk International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Istanbul,Turkey,40.976898,28.8146,163,8198.837510102026,10.684891316896927,4069.4187550510132
US Airways,Chicago O'Hare International Airport,Atatürk International Airport,Chicago,United States,41.9786,-87.9048,672,Istanbul,Turkey,40.976898,28.8146,163,8813.934347917042,11.44898676759881,4376.967173958521
US Airways,Los Angeles International Airport,Atatürk International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,Istanbul,Turkey,40.976898,28.8146,163,11034.235274954479,14.207124565160843,5487.117637477239
US Airways,John F Kennedy International Airport,Atatürk International Airport,New York,United States,40.63980103,-73.77890015,13,Istanbul,Turkey,40.976898,28.8146,163,8051.744239939527,10.502166757688853,3995.8721199697634
US Airways,Washington Dulles International Airport,Atatürk International Airport,Washington,United States,38.94449997,-77.45580292,312,Istanbul,Turkey,40.976898,28.8146,163,8413.018879422594,10.950955129717508,4176.509439711297
US Airways,George Bush Intercontinental Houston Airport,Atatürk International Airport,Houston,United States,29.984399795532227,-95.34140014648438,97,Istanbul,Turkey,40.976898,28.8146,163,10258.78345528126,13.24383037923138,5099.39172764063
Qantas,Dubai International Airport,Atatürk International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Istanbul,Turkey,40.976898,28.8146,163,3008.3631780961928,4.237097115647444,1474.1815890480964
Iran Aseman Airlines,Imam Khomeini International Airport,Atatürk International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Istanbul,Turkey,40.976898,28.8146,163,2040.9788105605924,3.035377404423096,990.4894052802962
Mahan Air,Imam Khomeini International Airport,Atatürk International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Istanbul,Turkey,40.976898,28.8146,163,2040.9788105605924,3.035377404423096,990.4894052802962
Air Arabia,Sabiha Gökçen International Airport,Sharjah International Airport,Istanbul,Turkey,40.898601532,29.3092002869,312,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,2973.213338938352,4.193432719178077,1456.606669469176
Air Arabia,Imam Khomeini International Airport,Sharjah International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,1196.9021466325523,1.9868349647609345,568.4510733162762
Air Arabia,Hamad International Airport,Sharjah International Airport,Doha,Qatar,25.273056,51.608056,13,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,393.01581520383115,0.9882184039799145,166.50790760191558
Air Arabia,Mashhad International Airport,Sharjah International Airport,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,1274.7509188066156,2.083541514045485,607.3754594033078
Air Arabia,Shiraz Shahid Dastghaib International Airport,Sharjah International Airport,Shiraz,Iran,29.53919982910156,52.58980178833008,4920,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,550.0940790229901,1.1833466820161367,245.04703951149503
Air Arabia,Lar Airport,Sharjah International Airport,Lar,Iran,27.6746997833,54.3833007812,2641,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,284.22534029949594,0.8530749568937838,112.11267014974797
Qatar Airways,Hamad International Airport,Sharjah International Airport,Doha,Qatar,25.273056,51.608056,13,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,393.01581520383115,0.9882184039799145,166.50790760191558
Turkish Airlines,Atatürk International Airport,Abu Dhabi International Airport,Istanbul,Turkey,40.976898,28.8146,163,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,3017.8383505366655,4.248867516194616,1478.9191752683328
Etihad Airways,Chicago O'Hare International Airport,Abu Dhabi International Airport,Chicago,United States,41.9786,-87.9048,672,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11687.893628628579,15.019122520035502,5813.946814314289
Etihad Airways,John F Kennedy International Airport,Abu Dhabi International Airport,New York,United States,40.63980103,-73.77890015,13,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11031.397921294822,14.203599902229593,5485.698960647411
Etihad Airways,Imam Khomeini International Airport,Abu Dhabi International Airport,Tehran,Iran,35.416099548339844,51.15219879150391,3305,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,1266.6814529891146,2.073517332905732,603.3407264945573
Etihad Airways,Atatürk International Airport,Abu Dhabi International Airport,Istanbul,Turkey,40.976898,28.8146,163,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,3017.8383505366655,4.248867516194616,1478.9191752683328
Etihad Airways,Hamad International Airport,Abu Dhabi International Airport,Doha,Qatar,25.273056,51.608056,13,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,320.91850477849505,0.8986565276751491,130.45925238924752
Etihad Airways,Lester B. Pearson International Airport,Abu Dhabi International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11122.330388970007,14.316559489403735,5531.165194485004
Etihad Airways,Washington Dulles International Airport,Abu Dhabi International Airport,Washington,United States,38.94449997,-77.45580292,312,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11386.790978568979,14.645081960955252,5663.3954892844895
Qatar Airways,Hamad International Airport,Abu Dhabi International Airport,Doha,Qatar,25.273056,51.608056,13,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,320.91850477849505,0.8986565276751491,130.45925238924752
American Airlines,Chicago O'Hare International Airport,Abu Dhabi International Airport,Chicago,United States,41.9786,-87.9048,672,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11687.893628628579,15.019122520035502,5813.946814314289
American Airlines,John F Kennedy International Airport,Abu Dhabi International Airport,New York,United States,40.63980103,-73.77890015,13,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11031.397921294822,14.203599902229593,5485.698960647411
American Airlines,Washington Dulles International Airport,Abu Dhabi International Airport,Washington,United States,38.94449997,-77.45580292,312,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11386.790978568979,14.645081960955252,5663.3954892844895
Air Canada,Lester B. Pearson International Airport,Abu Dhabi International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,11122.330388970007,14.316559489403735,5531.165194485004
Sudan Airways,Sharjah International Airport,Abu Dhabi International Airport,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,132.47702062311456,0.6645677274821299,36.23851031155728
Kish Air,Kish International Airport,Abu Dhabi International Airport,Kish Island,Iran,26.5261993408,53.9802017212,101,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,88,242.29827783301252,0.8009916494820031,91.14913891650626
Aeroflot Russian Airlines,Hartsfield Jackson Atlanta International Airport,John F Kennedy International Airport,Atlanta,United States,33.6367,-84.428101,1026,New York,United States,40.63980103,-73.77890015,13,1222.0934389187266,2.0181284955512133,581.0467194593633
Turkish Airlines,Atatürk International Airport,John F Kennedy International Airport,Istanbul,Turkey,40.976898,28.8146,163,New York,United States,40.63980103,-73.77890015,13,8051.744239939527,10.502166757688853,3995.8721199697634
Finnair,Montreal / Pierre Elliott Trudeau International Airport,John F Kennedy International Airport,Montreal,Canada,45.4706001282,-73.7407989502,118,New York,United States,40.63980103,-73.77890015,13,537.169252610054,1.167290997031123,238.58462630502697
Finnair,Lester B. Pearson International Airport,John F Kennedy International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,New York,United States,40.63980103,-73.77890015,13,588.5961316237577,1.2311753187872767,264.29806581187887
Cathay Pacific,Vancouver International Airport,John F Kennedy International Airport,Vancouver,Canada,49.193901062,-123.183998108,14,New York,United States,40.63980103,-73.77890015,13,3930.3874407757266,5.382468870528853,1935.1937203878633
Emirates,Dubai International Airport,John F Kennedy International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,New York,United States,40.63980103,-73.77890015,13,11001.514516159175,14.166477659825063,5470.757258079588
Etihad Airways,McCarran International Airport,John F Kennedy International Airport,Las Vegas,United States,36.08010101,-115.1520004,2181,New York,United States,40.63980103,-73.77890015,13,3609.2825234219513,4.983580774437207,1774.6412617109756
Etihad Airways,Louis Armstrong New Orleans International Airport,John F Kennedy International Airport,New Orleans,United States,29.99340057373047,-90.25800323486328,4,New York,United States,40.63980103,-73.77890015,13,1901.489710510044,2.8620990192671356,920.744855255022
